Time (UTC),Open,High,Low,Close,Volume 
2024.05.05 22:00:00,0.66088,0.66138,0.66074,0.66132,1210.36
2024.05.05 23:00:00,0.66133,0.66172,0.6608,0.66081,1785.84
2024.05.06 00:00:00,0.66081,0.66176,0.66048,0.66161,2562.4
2024.05.06 01:00:00,0.66163,0.66219,0.66114,0.66197,4839.94
2024.05.06 02:00:00,0.66199,0.66238,0.6615,0.66165,2560.29
2024.05.06 03:00:00,0.66165,0.66188,0.66113,0.66148,2076.84
2024.05.06 04:00:00,0.66147,0.66155,0.66102,0.6614,1399.62
2024.05.06 05:00:00,0.66139,0.66167,0.66095,0.66119,2474.22
2024.05.06 06:00:00,0.66118,0.66237,0.66114,0.66206,3592.19
2024.05.06 07:00:00,0.66205,0.66257,0.66201,0.66216,2844.09
2024.05.06 08:00:00,0.66215,0.66296,0.6617,0.66271,3089.98
2024.05.06 09:00:00,0.66272,0.66276,0.66229,0.6626,2187.21
2024.05.06 10:00:00,0.6626,0.66286,0.66247,0.66259,1667.29
2024.05.06 11:00:00,0.66257,0.66299,0.66246,0.66298,1983
2024.05.06 12:00:00,0.66298,0.66381,0.66292,0.66335,4665.7
2024.05.06 13:00:00,0.66336,0.66355,0.66282,0.663,4642.81
2024.05.06 14:00:00,0.66302,0.66362,0.66253,0.66262,4127.97
2024.05.06 15:00:00,0.6626,0.6626,0.66195,0.66219,3623.39
2024.05.06 16:00:00,0.66218,0.66263,0.66192,0.66262,2021.09
2024.05.06 17:00:00,0.66263,0.6629,0.66242,0.66273,1523.15
2024.05.06 18:00:00,0.66275,0.6629,0.6625,0.66261,2091.89
2024.05.06 19:00:00,0.66262,0.66267,0.66195,0.66214,2306.72
2024.05.06 20:00:00,0.66214,0.66257,0.66202,0.66243,1858.03
2024.05.06 21:00:00,0.66244,0.66247,0.66162,0.66236,1062.94
2024.05.06 22:00:00,0.66234,0.66247,0.66227,0.66235,698.32
2024.05.06 23:00:00,0.66233,0.66257,0.66204,0.66228,1105.29
2024.05.07 00:00:00,0.6623,0.66432,0.66227,0.66385,4250.5
2024.05.07 01:00:00,0.66384,0.66428,0.66211,0.66243,5614.02
2024.05.07 02:00:00,0.66244,0.66253,0.66181,0.66207,4067.29
2024.05.07 03:00:00,0.66207,0.66294,0.66206,0.66288,1865.79
2024.05.07 04:00:00,0.66289,0.66297,0.65968,0.66075,5344.37
2024.05.07 05:00:00,0.66076,0.66133,0.65974,0.66009,5200.29
2024.05.07 06:00:00,0.66007,0.66011,0.65861,0.65919,5519.97
2024.05.07 07:00:00,0.65921,0.6602,0.65907,0.66005,6189.12
2024.05.07 08:00:00,0.66004,0.66019,0.6592,0.65993,5040.54
2024.05.07 09:00:00,0.65993,0.66003,0.65921,0.65941,4726.56
2024.05.07 10:00:00,0.65942,0.6604,0.65928,0.66038,2605.42
2024.05.07 11:00:00,0.6604,0.66096,0.6603,0.66043,2926.89
2024.05.07 12:00:00,0.66044,0.6619,0.66029,0.66182,4639.34
2024.05.07 13:00:00,0.66185,0.66235,0.66148,0.66153,5422.43
2024.05.07 14:00:00,0.66152,0.66206,0.66147,0.66194,6038.6
2024.05.07 15:00:00,0.66193,0.66202,0.66066,0.66066,4821.59
2024.05.07 16:00:00,0.66066,0.6611,0.65998,0.66012,2691.22
2024.05.07 17:00:00,0.66011,0.66023,0.65924,0.65928,4381.35
2024.05.07 18:00:00,0.65925,0.6593,0.65878,0.65925,4021.32
2024.05.07 19:00:00,0.65924,0.65993,0.65924,0.65983,1821.16
2024.05.07 20:00:00,0.65982,0.65989,0.65965,0.65967,1082.55
2024.05.07 21:00:00,0.65961,0.65988,0.65946,0.65963,1218.97
