Time (EET),Open,High,Low,Close,Volume 
2025.08.15 20:00:00,1.38096,1.38154,1.38086,1.38123,2340.63
2025.08.15 21:00:00,1.38122,1.38159,1.38098,1.3813,1920.39
2025.08.15 22:00:00,1.3813,1.38152,1.38094,1.3814,2280.63
2025.08.15 23:00:00,1.3814,1.38188,1.38067,1.38182,2600.91
2025.08.18 00:00:00,1.38118,1.38125,1.38103,1.38124,287.85
2025.08.18 01:00:00,1.38124,1.3814,1.38093,1.38104,1364.94
2025.08.18 02:00:00,1.38104,1.38168,1.38093,1.38149,1676.55
2025.08.18 03:00:00,1.3815,1.3815,1.38053,1.38072,3249.63
2025.08.18 04:00:00,1.38071,1.38084,1.38019,1.38039,3393.87
2025.08.18 05:00:00,1.3804,1.38095,1.3803,1.38083,2165.64
2025.08.18 06:00:00,1.38083,1.38085,1.38018,1.38026,2434.11
2025.08.18 07:00:00,1.38028,1.38034,1.37979,1.38005,2537.13
2025.08.18 08:00:00,1.38003,1.38037,1.37998,1.38019,2351.32
2025.08.18 09:00:00,1.38018,1.38093,1.38004,1.38035,3705.75
2025.08.18 10:00:00,1.38034,1.3804,1.37957,1.38016,4613.22
2025.08.18 11:00:00,1.38017,1.38055,1.37914,1.37933,4710.24
2025.08.18 12:00:00,1.37934,1.37984,1.3792,1.37979,2788.5
2025.08.18 13:00:00,1.37981,1.37981,1.37919,1.3795,2101.53
2025.08.18 14:00:00,1.37947,1.3797,1.37903,1.37932,2438.58
2025.08.18 15:00:00,1.37931,1.37937,1.37825,1.37906,3869.73
2025.08.18 16:00:00,1.37907,1.38087,1.37904,1.38084,4755.09
2025.08.18 17:00:00,1.38085,1.38269,1.38049,1.38235,6054.18
2025.08.18 18:00:00,1.38234,1.38309,1.38132,1.38154,4767.28
2025.08.18 19:00:00,1.38154,1.38163,1.38074,1.38121,3463.27
2025.08.18 20:00:00,1.38123,1.3814,1.38061,1.38107,2803.2
2025.08.18 21:00:00,1.38105,1.38129,1.38047,1.38116,3154.24
2025.08.18 22:00:00,1.38116,1.38125,1.38014,1.38053,2979.12
2025.08.18 23:00:00,1.38053,1.38089,1.37989,1.3802,1879.26
2025.08.19 00:00:00,1.38015,1.38016,1.37948,1.38015,756.06
2025.08.19 01:00:00,1.38013,1.38032,1.37956,1.38,1861.92
2025.08.19 02:00:00,1.37999,1.38047,1.37998,1.38022,2029.11
2025.08.19 03:00:00,1.38021,1.38102,1.38014,1.38088,4160.7
2025.08.19 04:00:00,1.38088,1.38176,1.38076,1.38126,5807.22
2025.08.19 05:00:00,1.38127,1.38144,1.38086,1.38093,5179.1
2025.08.19 06:00:00,1.38091,1.38113,1.38057,1.38107,4821
2025.08.19 07:00:00,1.38108,1.3812,1.38065,1.38085,3749.7
2025.08.19 08:00:00,1.38086,1.38135,1.38057,1.38114,3354.6
2025.08.19 09:00:00,1.38113,1.3814,1.38028,1.38032,4412.01
2025.08.19 10:00:00,1.38032,1.38156,1.38008,1.38154,5392.65
2025.08.19 11:00:00,1.38156,1.38212,1.38137,1.38184,6687.86
2025.08.19 12:00:00,1.38183,1.38222,1.38158,1.38185,6062.17
2025.08.19 13:00:00,1.38186,1.38191,1.38103,1.3811,3869.31
2025.08.19 14:00:00,1.38111,1.3813,1.38051,1.38085,4262.04
2025.08.19 15:00:00,1.38087,1.38375,1.38056,1.38331,6545.71
2025.08.19 16:00:00,1.38332,1.38449,1.38324,1.38413,6235.57
2025.08.19 17:00:00,1.38415,1.38565,1.38374,1.38546,7582.6
2025.08.19 18:00:00,1.38544,1.38603,1.38488,1.38593,7361.67
2025.08.19 19:00:00,1.38593,1.38633,1.3853,1.38621,5203.5
