Time (EET),Open,High,Low,Close,Volume 
2024.07.31 14:00:00,150.506,150.581,150.08,150.183,43793.82
2024.07.31 15:00:00,150.189,150.475,149.785,150.331,51744.49
2024.07.31 16:00:00,150.332,150.349,149.818,149.82,42339.06
2024.07.31 17:00:00,149.822,150.674,149.625,150.434,42221.75
2024.07.31 18:00:00,150.435,150.574,150.277,150.38,39141.87
2024.07.31 19:00:00,150.38,150.661,150.368,150.56,23880.19
2024.07.31 20:00:00,150.559,150.953,150.544,150.796,27859.42
2024.07.31 21:00:00,150.796,151.257,150.328,150.437,51728.23
2024.07.31 22:00:00,150.444,150.495,149.606,149.786,50640.42
2024.07.31 23:00:00,149.786,150.278,149.754,149.956,9680.27
2024.08.01 00:00:00,149.941,149.941,149.829,149.874,1242.03
2024.08.01 01:00:00,149.874,150.19,149.794,150.17,13280.48
2024.08.01 02:00:00,150.17,150.318,149.667,149.786,25535.7
2024.08.01 03:00:00,149.786,149.895,149.345,149.436,30365.23
2024.08.01 04:00:00,149.435,149.465,148.508,149.17,48260.12
2024.08.01 05:00:00,149.17,149.788,149.034,149.764,36010.88
2024.08.01 06:00:00,149.766,149.791,149.388,149.56,29232.99
2024.08.01 07:00:00,149.562,149.714,149.339,149.68,22643.18
2024.08.01 08:00:00,149.679,150.045,149.613,149.759,29304.12
2024.08.01 09:00:00,149.76,150.335,149.569,150.027,55159.66
2024.08.01 10:00:00,150.026,150.195,149.782,149.861,48231.39
2024.08.01 11:00:00,149.859,149.988,149.426,149.69,54639.72
2024.08.01 12:00:00,149.698,149.967,149.605,149.949,38251.5
2024.08.01 13:00:00,149.95,150.195,149.918,150.027,32293.95
2024.08.01 14:00:00,150.029,150.621,149.97,150.523,28396.69
2024.08.01 15:00:00,150.523,150.861,150.188,150.858,54737.4
2024.08.01 16:00:00,150.86,150.89,150.391,150.521,45967.39
2024.08.01 17:00:00,150.522,150.522,149.831,150.046,59138.61
2024.08.01 18:00:00,150.046,150.216,149.869,150.06,34839.29
2024.08.01 19:00:00,150.063,150.135,149.681,149.894,28672.76
2024.08.01 20:00:00,149.895,149.942,149.645,149.746,23214.06
2024.08.01 21:00:00,149.745,149.767,149.531,149.553,32347.46
2024.08.01 22:00:00,149.551,149.841,149.47,149.771,22555.39
2024.08.01 23:00:00,149.771,149.783,149.282,149.356,7333.09
2024.08.02 00:00:00,149.355,149.36,149.264,149.295,3178.47
2024.08.02 01:00:00,149.295,149.443,148.991,149.311,14273.76
2024.08.02 02:00:00,149.31,149.311,148.872,149.208,27296.53
2024.08.02 03:00:00,149.205,149.417,148.935,149.38,44699.18
2024.08.02 04:00:00,149.379,149.772,149.354,149.499,41485.06
2024.08.02 05:00:00,149.498,149.68,149.231,149.569,29825.73
2024.08.02 06:00:00,149.573,149.644,149.374,149.491,19517.36
2024.08.02 07:00:00,149.49,149.579,149.25,149.259,21480.45
2024.08.02 08:00:00,149.257,149.37,148.887,148.944,28461.02
2024.08.02 09:00:00,148.939,149.29,148.804,148.853,48231.51
2024.08.02 10:00:00,148.85,149.221,148.623,149.208,38164.64
2024.08.02 11:00:00,149.21,149.321,148.832,149.071,28698.9
2024.08.02 12:00:00,149.07,149.092,148.82,148.882,16120.54
2024.08.02 13:00:00,148.882,148.955,148.73,148.796,20023.86
2024.08.02 14:00:00,148.796,149.122,148.789,149.008,25068.83
2024.08.02 15:00:00,149.009,149.113,147.015,147.44,51518.84
2024.08.02 16:00:00,147.443,148.16,147.058,147.076,79705.08
2024.08.02 17:00:00,147.077,147.414,146.542,146.671,76155.74
2024.08.02 18:00:00,146.668,147.104,146.417,146.979,58660.51
2024.08.02 19:00:00,146.981,147.458,146.752,146.844,46142.33
2024.08.02 20:00:00,146.844,146.956,146.748,146.836,40850.35
2024.08.02 21:00:00,146.837,146.896,146.436,146.491,20423.58
2024.08.02 22:00:00,146.492,146.69,146.444,146.582,17256.87
2024.08.02 23:00:00,146.584,146.619,146.489,146.498,7284
2024.08.05 00:00:00,146.441,146.504,146.413,146.44,828.9
2024.08.05 01:00:00,146.468,146.563,145.983,146.322,20120.29
2024.08.05 02:00:00,146.319,146.343,145.279,145.589,39785.95
2024.08.05 03:00:00,145.589,145.94,145.179,145.512,56135.48
2024.08.05 04:00:00,145.512,145.592,144.762,145.106,43756.73
2024.08.05 05:00:00,145.104,145.548,145.037,145.136,35611.46
2024.08.05 06:00:00,145.133,145.155,144.163,144.361,36631.85
2024.08.05 07:00:00,144.36,144.427,142.176,143.165,50687.54
2024.08.05 08:00:00,143.165,143.551,142.41,142.66,49147.74
2024.08.05 09:00:00,142.649,143.11,141.676,142.749,32752.59
2024.08.05 10:00:00,142.751,143.986,142.717,143.478,31341.29
2024.08.05 11:00:00,143.474,143.56,142.001,142.395,25386.57
2024.08.05 12:00:00,142.399,142.574,141.741,142.287,40291.24
2024.08.05 13:00:00,142.29,142.466,141.906,142.369,29774.93
2024.08.05 14:00:00,142.37,142.962,142.242,142.306,37463.48
2024.08.05 15:00:00,142.304,142.466,141.831,142.246,43732.35
2024.08.05 16:00:00,142.25,142.982,142.1,142.714,38152.19
2024.08.05 17:00:00,142.726,143.843,142.54,142.655,56979.24
2024.08.05 18:00:00,142.656,143.99,142.333,143.962,43297.1
2024.08.05 19:00:00,143.961,144.887,143.893,144.178,42353.74
2024.08.05 20:00:00,144.181,144.602,143.901,144.007,38715.1
