Time (EET),Open,High,Low,Close,Volume 
2025.02.21 21:00:00,1.26342,1.26385,1.26285,1.26311,4026.95
2025.02.21 22:00:00,1.26309,1.26362,1.26281,1.26301,3743.49
2025.02.21 23:00:00,1.26302,1.26341,1.26265,1.26274,2184.87
2025.02.24 00:00:00,1.2626,1.26426,1.2626,1.26405,321.97
2025.02.24 01:00:00,1.26412,1.26576,1.26363,1.26484,2171.15
2025.02.24 02:00:00,1.26483,1.26724,1.26437,1.26664,5669.82
2025.02.24 03:00:00,1.26662,1.26795,1.2661,1.2678,10698.48
2025.02.24 04:00:00,1.2678,1.26902,1.26772,1.26844,8983.56
2025.02.24 05:00:00,1.26842,1.26874,1.26767,1.26807,5576.22
2025.02.24 06:00:00,1.26807,1.2682,1.26731,1.26772,3794.19
2025.02.24 07:00:00,1.26771,1.26771,1.26707,1.26739,4703.58
2025.02.24 08:00:00,1.26739,1.26743,1.26572,1.26647,6160.82
2025.02.24 09:00:00,1.26648,1.26704,1.26379,1.2644,6482.38
2025.02.24 10:00:00,1.26442,1.26536,1.26286,1.26478,8632.7
2025.02.24 11:00:00,1.26479,1.26573,1.26254,1.26378,5986.03
2025.02.24 12:00:00,1.26378,1.2644,1.26262,1.26429,4567.24
2025.02.24 13:00:00,1.26427,1.26445,1.26343,1.26394,4352.95
2025.02.24 14:00:00,1.26393,1.26444,1.26318,1.26373,4886.57
2025.02.24 15:00:00,1.26374,1.26503,1.26347,1.26448,5178.96
2025.02.24 16:00:00,1.26445,1.26494,1.26117,1.26179,8512.65
2025.02.24 17:00:00,1.2618,1.26313,1.26151,1.262,9425.98
2025.02.24 18:00:00,1.262,1.26407,1.26173,1.26388,9060.45
2025.02.24 19:00:00,1.26386,1.26485,1.26301,1.26399,5733.34
2025.02.24 20:00:00,1.26398,1.26505,1.26386,1.26432,3557.46
2025.02.24 21:00:00,1.26431,1.26476,1.26303,1.26323,3488.44
2025.02.24 22:00:00,1.26322,1.26365,1.26209,1.2622,6564.37
2025.02.24 23:00:00,1.2622,1.26269,1.26177,1.26237,2657.7
2025.02.25 00:00:00,1.26242,1.26293,1.26216,1.26274,1419.35
2025.02.25 01:00:00,1.26276,1.26291,1.26152,1.26165,1884.45
2025.02.25 02:00:00,1.26166,1.26213,1.26164,1.26188,3467.7
2025.02.25 03:00:00,1.26188,1.26228,1.26165,1.26228,7323.76
2025.02.25 04:00:00,1.26229,1.2635,1.2621,1.26344,6178.03
2025.02.25 05:00:00,1.26345,1.26359,1.26297,1.2632,5680.5
2025.02.25 06:00:00,1.2632,1.26376,1.26316,1.26329,3528.78
2025.02.25 07:00:00,1.26329,1.26384,1.26328,1.26368,5496.93
2025.02.25 08:00:00,1.26369,1.26387,1.26265,1.26308,3293.05
2025.02.25 09:00:00,1.26306,1.26319,1.26107,1.26124,5887.41
2025.02.25 10:00:00,1.26125,1.263,1.26054,1.26196,6477.44
2025.02.25 11:00:00,1.26194,1.26298,1.26183,1.26236,4798.5
2025.02.25 12:00:00,1.26237,1.26281,1.2615,1.26256,5403.81
2025.02.25 13:00:00,1.26257,1.26533,1.26247,1.26533,6087.05
2025.02.25 14:00:00,1.26529,1.26616,1.26471,1.26572,6803.22
2025.02.25 15:00:00,1.26569,1.26776,1.2655,1.26703,10526.97
2025.02.25 16:00:00,1.26702,1.2673,1.26599,1.2662,5352.11
2025.02.25 17:00:00,1.26621,1.2677,1.26507,1.26539,7852.08
2025.02.25 18:00:00,1.26539,1.26587,1.26458,1.26501,6551.84
2025.02.25 19:00:00,1.26501,1.26628,1.26402,1.26627,6567.15
2025.02.25 20:00:00,1.26628,1.26746,1.26599,1.26651,8423.65
2025.02.25 21:00:00,1.26651,1.26703,1.26594,1.26692,7055.17
2025.02.25 22:00:00,1.26693,1.26771,1.2666,1.26703,3709.13
2025.02.25 23:00:00,1.26703,1.26724,1.26644,1.26645,1842.49
2025.02.26 00:00:00,1.26609,1.26671,1.26582,1.26652,1080.63
