Time (UTC),Open,High,Low,Close,Volume 
2025.03.27 06:00:00,0.88298,0.88352,0.8828,0.88348,2079.63
2025.03.27 07:00:00,0.88347,0.88472,0.88347,0.884,5541.23
2025.03.27 08:00:00,0.88402,0.88439,0.88343,0.88368,6365.58
2025.03.27 09:00:00,0.88369,0.88451,0.88344,0.88429,4350.04
2025.03.27 10:00:00,0.88429,0.88466,0.88394,0.88409,3975.97
2025.03.27 11:00:00,0.88407,0.88429,0.88338,0.88367,3906.52
2025.03.27 12:00:00,0.88367,0.88373,0.88261,0.88284,5156.55
2025.03.27 13:00:00,0.88283,0.88379,0.88199,0.88304,8993.54
2025.03.27 14:00:00,0.88303,0.88398,0.88242,0.88292,8647.95
2025.03.27 15:00:00,0.8829,0.8831,0.88034,0.88174,9309.49
2025.03.27 16:00:00,0.88172,0.88223,0.88149,0.88179,5135.9
2025.03.27 17:00:00,0.88177,0.88228,0.88134,0.88217,2498.02
2025.03.27 18:00:00,0.88218,0.88243,0.88182,0.88236,2269.63
2025.03.27 19:00:00,0.88237,0.88246,0.88148,0.88176,1712.07
2025.03.27 20:00:00,0.88176,0.88192,0.88128,0.88128,950.88
2025.03.27 21:00:00,0.88128,0.88204,0.88028,0.88152,1443.1
2025.03.27 22:00:00,0.88152,0.88185,0.88125,0.88151,1205.48
2025.03.27 23:00:00,0.88151,0.88168,0.8814,0.88162,942.57
2025.03.28 00:00:00,0.88162,0.88246,0.88162,0.88208,1616.04
2025.03.28 01:00:00,0.88209,0.88238,0.88191,0.88213,1387.68
2025.03.28 02:00:00,0.88213,0.88243,0.88203,0.8822,1115.58
2025.03.28 03:00:00,0.88219,0.88255,0.88204,0.88246,853.71
2025.03.28 04:00:00,0.88246,0.88276,0.88233,0.88241,930.75
2025.03.28 05:00:00,0.88241,0.88256,0.88189,0.88211,1169.58
2025.03.28 06:00:00,0.88211,0.88251,0.8819,0.88194,1488.48
2025.03.28 07:00:00,0.88194,0.88243,0.88119,0.88168,4155.16
2025.03.28 08:00:00,0.88166,0.88253,0.88108,0.88223,4258.36
2025.03.28 09:00:00,0.88222,0.88328,0.88187,0.88256,3507.95
2025.03.28 10:00:00,0.88257,0.88314,0.88248,0.88291,2793.93
2025.03.28 11:00:00,0.88291,0.88341,0.88274,0.88299,2513.34
2025.03.28 12:00:00,0.883,0.88347,0.88193,0.88218,6077.05
2025.03.28 13:00:00,0.88219,0.88274,0.88171,0.88199,9015.75
2025.03.28 14:00:00,0.88203,0.88211,0.87993,0.88116,8075.05
2025.03.28 15:00:00,0.88116,0.88138,0.8803,0.88082,6861.36
2025.03.28 16:00:00,0.88085,0.88178,0.88058,0.88122,3214.54
2025.03.28 17:00:00,0.88122,0.88196,0.88106,0.8819,2520.25
2025.03.28 18:00:00,0.88188,0.88227,0.88161,0.88183,2622.4
2025.03.28 19:00:00,0.88184,0.88194,0.88141,0.88155,1746.94
2025.03.28 20:00:00,0.88154,0.88157,0.87993,0.87993,1930.41
2025.03.30 21:00:00,0.87789,0.88126,0.87789,0.88057,888.99
2025.03.30 22:00:00,0.88089,0.88124,0.88038,0.88057,1879.74
2025.03.30 23:00:00,0.88054,0.8809,0.88013,0.88087,2025.56
2025.03.31 00:00:00,0.88087,0.88089,0.87883,0.87892,2672.01
2025.03.31 01:00:00,0.87894,0.87936,0.87841,0.87933,2782.89
2025.03.31 02:00:00,0.87932,0.87939,0.87836,0.87848,1384.22
2025.03.31 03:00:00,0.87848,0.87898,0.87837,0.87888,996.06
2025.03.31 04:00:00,0.87887,0.87917,0.87862,0.87904,822.04
2025.03.31 05:00:00,0.87905,0.87964,0.87881,0.87963,1358.62
2025.03.31 06:00:00,0.87962,0.88026,0.87868,0.87912,5008.09
2025.03.31 07:00:00,0.87911,0.88087,0.87807,0.88082,6389.86
2025.03.31 08:00:00,0.88083,0.88163,0.88055,0.88069,6634.85
2025.03.31 09:00:00,0.88069,0.88162,0.88045,0.88135,4122.78
2025.03.31 10:00:00,0.88133,0.88184,0.88122,0.88154,3665.79
2025.03.31 11:00:00,0.88155,0.88155,0.88055,0.88107,3949.96
2025.03.31 12:00:00,0.88105,0.88211,0.88098,0.88209,5555.77
2025.03.31 13:00:00,0.88209,0.88244,0.88126,0.8823,7478.96
2025.03.31 14:00:00,0.8823,0.88514,0.88227,0.8846,9103.19
2025.03.31 15:00:00,0.88464,0.8853,0.88367,0.88434,6898.97
2025.03.31 16:00:00,0.88434,0.88509,0.88411,0.88438,3092.91
2025.03.31 17:00:00,0.88437,0.88484,0.8843,0.88482,2510.76
2025.03.31 18:00:00,0.88482,0.88549,0.88446,0.88468,2673.66
2025.03.31 19:00:00,0.88467,0.88486,0.88404,0.88448,2006.85
2025.03.31 20:00:00,0.88449,0.88475,0.88393,0.88393,1654.23
2025.03.31 21:00:00,0.88402,0.88425,0.88356,0.88362,655.22
2025.03.31 22:00:00,0.88378,0.88427,0.88378,0.88403,1056.57
2025.03.31 23:00:00,0.88401,0.88423,0.88374,0.88387,1895.76
2025.04.01 00:00:00,0.88389,0.88389,0.88317,0.88341,1824.72
2025.04.01 01:00:00,0.88342,0.8836,0.88309,0.88346,1517.16
2025.04.01 02:00:00,0.88346,0.88354,0.88316,0.88336,1533.48
2025.04.01 03:00:00,0.88338,0.88356,0.88291,0.88292,1197.99
2025.04.01 04:00:00,0.88296,0.88309,0.88262,0.88287,1010.31
2025.04.01 05:00:00,0.88285,0.88342,0.88285,0.88317,1358.52
2025.04.01 06:00:00,0.88319,0.88434,0.88311,0.88367,3591.51
2025.04.01 07:00:00,0.88365,0.88377,0.8826,0.88299,4378.96
2025.04.01 08:00:00,0.88301,0.88304,0.88244,0.88254,3147.03
2025.04.01 09:00:00,0.88254,0.88268,0.88174,0.88211,3448.77
2025.04.01 10:00:00,0.8821,0.88292,0.88197,0.8821,4719.81
2025.04.01 11:00:00,0.88212,0.88273,0.88204,0.88261,4424.01
2025.04.01 12:00:00,0.88262,0.88331,0.88186,0.88317,4224.91
2025.04.01 13:00:00,0.88318,0.88378,0.88267,0.88321,5455.48
2025.04.01 14:00:00,0.88327,0.88339,0.88165,0.88262,11981.72
2025.04.01 15:00:00,0.88263,0.88298,0.88234,0.88264,5640.9
2025.04.01 16:00:00,0.88265,0.88353,0.88252,0.88315,3881.19
2025.04.01 17:00:00,0.88318,0.88404,0.88314,0.88389,2027.67
2025.04.01 18:00:00,0.88391,0.88415,0.88341,0.88392,2238.06
2025.04.01 19:00:00,0.88393,0.88417,0.88356,0.88384,2291.67
2025.04.01 20:00:00,0.88384,0.88393,0.88339,0.88346,1765.86
2025.04.01 21:00:00,0.88339,0.88364,0.88118,0.88272,472.65
2025.04.01 22:00:00,0.88273,0.88395,0.88273,0.88371,1757.78
2025.04.01 23:00:00,0.8837,0.88386,0.88355,0.8837,830.12
2025.04.02 00:00:00,0.88368,0.88389,0.88351,0.88365,1525.65
2025.04.02 01:00:00,0.88363,0.88423,0.88354,0.88368,1320.72
2025.04.02 02:00:00,0.88367,0.88368,0.88314,0.88339,1210.68
2025.04.02 03:00:00,0.88337,0.88343,0.88317,0.88337,651.21
2025.04.02 04:00:00,0.88338,0.88369,0.88331,0.88368,559.92
